Time (Sec);S1;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S4;S5;
4.400555999999934;19160.0;99.17616719999988;99.09068239999985;99.14957999999984;98.84537519999995;98.53407119999972;98.83311919999994;98.51248079999975;98.4268487999997;98.9686087999998;99.22262959999986;99.18680719999986;98.92950639999995;98.45926319999985;98.70654479999979;98.93346;98.42096879999997;98.61708239999987;99.40547759999973;98.92449519999985;98.83896239999982;99.0169159999998;
4.500555999999933;19160.0;99.12927839999989;99.03107999999985;99.11365759999984;98.79778399999995;98.4739951999997;98.78552799999994;98.45240479999974;98.3667727999997;98.9326863999998;99.18670719999986;99.15088479999986;98.89358399999995;98.42334079999985;98.67085119999979;98.89824;98.37407999999998;98.55747999999987;99.38122399999972;98.87713279999986;98.77935999999981;98.9812223999998;
4.600555999999932;19160.0;99.0819159999999;98.97147759999984;99.07773519999984;98.75019279999995;98.4139191999997;98.73793679999994;98.39232879999973;98.30669679999968;98.89676399999979;99.15078479999985;99.11496239999985;98.85789039999995;98.38812079999985;98.63540239999979;98.8623176;98.32671759999998;98.49787759999987;99.35697039999971;98.82954159999986;98.7195127999998;98.9457735999998;
4.7005559999999305;19160.0;99.0350271999999;98.91187519999984;99.04181279999983;98.70260159999995;98.35384319999969;98.69057439999995;98.33272639999973;98.24662079999968;98.86084159999979;99.11486239999985;99.07903999999985;98.82196799999994;98.35219839999985;98.59947999999979;98.826624;98.27982879999999;98.43827519999986;99.3327167999997;98.78217919999986;98.6599103999998;98.9100799999998;
4.800555999999929;19160.0;98.9876647999999;98.85227279999984;99.00589039999983;98.65501039999995;98.29376719999968;98.64298319999995;98.27265039999972;98.18654479999967;98.82491919999978;99.07893999999985;99.04311759999985;98.78604559999994;98.31627599999985;98.56355759999978;98.79070159999999;98.23246639999999;98.37867279999986;99.3084631999997;98.73458799999986;98.6000631999998;98.8746311999998;
4.900555999999928;19160.0;98.94077599999991;98.79267039999984;98.96996799999982;98.60741919999995;98.23369119999967;98.59539199999995;98.21257439999971;98.12646879999966;98.78899679999978;99.04301759999984;99.00719519999984;98.75012319999993;98.28035359999984;98.52786399999978;98.7554816;98.1855776;98.31907039999986;99.28420959999968;98.68722559999986;98.54046079999979;98.8389375999998;
5.000555999999926;19160.0;98.89341359999992;98.73306799999983;98.93404559999982;98.55982799999995;98.17361519999966;98.54780079999995;98.1524983999997;98.06662159999965;98.75307439999978;99.00709519999984;98.97127279999984;98.71420079999993;98.24465999999984;98.49241519999978;98.71955919999999;98.1382152;98.25946799999986;99.25995599999968;98.64010799999987;98.48061359999978;98.8034887999998;
5.104466666666592;19160.0;98.84652479999993;98.67346559999983;98.89812319999982;98.51223679999995;98.11376799999965;98.50068319999995;98.09242239999969;98.03117279999965;98.71715199999977;98.97117279999983;98.93535039999983;98.67827839999993;98.20873759999984;98.45649279999978;98.68386559999999;98.09132640000001;98.19986559999985;99.23570239999967;98.60441439999987;98.44516479999979;98.7677951999998;
5.200555999999924;19160.0;98.79916239999993;98.61386319999983;98.86220079999981;98.46487439999996;98.05416559999965;98.45309199999996;98.02067759999969;97.99525039999965;98.65707599999976;98.93525039999983;98.89942799999983;98.64235599999992;98.17281519999983;98.42057039999978;98.64794319999999;98.04396400000002;98.14026319999985;99.21144879999966;98.56849199999986;98.40947119999979;98.7323463999998;
5.300555999999923;19160.0;98.75227359999994;98.55426079999982;98.82627839999981;98.41728319999996;97.99408959999964;98.40550079999996;97.96060159999968;97.95932799999964;98.62115359999976;98.89932799999983;98.86350559999983;98.60643359999992;98.13689279999983;98.38487679999977;98.61272319999999;97.99707520000003;98.08066079999985;99.18719519999965;98.53279839999986;98.37402239999979;98.6966527999998;
5.400555999999922;19160.0;98.70491119999994;98.49465839999982;98.7903559999998;98.36969199999996;97.93401359999963;98.35790959999996;97.90052559999967;97.92363439999964;98.58523119999975;98.86340559999982;98.82758319999982;98.57073999999992;98.10167279999983;98.34942799999978;98.57680079999999;97.94971280000003;98.02105839999984;99.16294159999964;98.49734959999986;98.33832879999979;98.6612039999998;
5.504466666666588;19160.0;98.65802239999995;98.43505599999982;98.7544335999998;98.32210079999996;97.87393759999962;98.31031839999996;97.84044959999966;97.88818559999964;98.54930879999975;98.82748319999982;98.79188959999982;98.53529119999992;98.06575039999983;98.31350559999977;98.54110719999998;97.90282400000004;97.96145599999984;99.13868799999963;98.46165599999986;98.30287999999979;98.6255103999998;
5.60055599999992;19160.0;98.61065999999995;98.37545359999982;98.7185111999998;98.27450959999996;97.81386159999961;98.26272719999996;97.78037359999965;97.85226319999964;98.51338639999975;98.79178959999982;98.75644079999982;98.49936879999991;98.02982799999982;98.27758319999977;98.50518479999998;97.85546160000004;97.90185359999984;99.11443439999962;98.42573359999986;98.26718639999979;98.5900615999998;
5.700555999999919;19160.0;98.56377119999996;98.31585119999981;98.68258879999979;98.22691839999996;97.7537855999996;98.21513599999996;97.72029759999964;97.81634079999964;98.47769279999974;98.75634079999982;98.72051839999982;98.46344639999991;97.99390559999982;98.24188959999977;98.46996479999999;97.80857280000005;97.84225119999984;99.09018079999962;98.39003999999986;98.23173759999979;98.5543679999998;
5.800555999999918;19160.0;98.51640879999997;98.25624879999981;98.64666639999979;98.17932719999996;97.6937095999996;98.16754479999996;97.66045039999963;97.78064719999963;98.44224399999975;98.72041839999982;98.68459599999981;98.4275239999999;97.95821199999982;98.20644079999977;98.43404239999998;97.76121040000005;97.78264879999983;99.0659271999996;98.35459119999986;98.19604399999979;98.5189191999998;
5.9044666666665835;19160.0;98.46951999999997;98.1966463999998;98.61074399999978;98.13173599999996;97.63363359999958;98.11995359999996;97.60037439999962;97.74519839999964;98.40632159999974;98.68449599999981;98.64867359999981;98.3916015999999;97.92228959999981;98.17051839999976;98.39834879999998;97.71432160000006;97.72304639999983;99.0416735999996;98.31889759999986;98.16059519999979;98.4832255999998;
6.000555999999915;19160.0;98.42215759999998;98.1370439999998;98.57482159999978;98.08414479999996;97.57355759999957;98.07236239999996;97.54029839999961;97.70927599999963;98.37039919999974;98.6485735999998;98.6127511999998;98.3556791999999;97.88636719999981;98.13459599999976;98.36242639999998;97.66695920000006;97.66344399999983;99.01741999999959;98.28297519999985;98.12490159999979;98.4477767999998;
6.100555999999914;19160.0;98.38670879999998;98.1011215999998;98.53889919999978;98.03655359999996;97.50204159999957;98.01275999999996;97.50437599999961;97.64919999999962;98.33447679999973;98.6126511999998;98.5768287999998;98.3199855999999;97.83924959999982;98.07474879999975;98.31553759999998;97.59591680000007;97.60384159999983;98.99316639999958;98.24728159999985;98.0777839999998;98.3879295999998;
6.200555999999913;19160.0;98.35078639999998;98.0651991999998;98.50297679999977;97.98896239999996;97.43052559999957;97.95315759999995;97.4684535999996;97.58935279999962;98.29855439999973;98.5767287999998;98.5409063999998;98.28406319999989;97.79188719999982;98.01514639999975;98.26794639999999;97.52440080000007;97.54423919999982;98.96891279999957;98.21183279999985;98.0304215999998;98.32832719999979;
6.3005559999999114;19160.0;98.31533759999998;98.02927679999979;98.46705439999977;97.94159999999997;97.35948319999957;97.89355519999995;97.4208623999996;97.52975039999961;98.23847839999972;98.5408063999998;98.5049839999998;98.24814079999989;97.74429599999982;97.95529919999974;98.2210576;97.45335840000007;97.48463679999982;98.94465919999956;98.17591039999985;97.9828303999998;98.26847999999978;
6.40055599999991;19160.0;98.27941519999997;97.99335439999979;98.43113199999976;97.89400879999997;97.28796719999957;97.83395279999995;97.3849399999996;97.4699031999996;98.20255599999972;98.50488399999979;98.46906159999979;98.21221839999988;97.69693359999982;97.89569679999974;98.1734664;97.38184240000007;97.42503439999982;98.92040559999955;98.14069039999985;97.93594159999981;98.20887759999978;
6.500555999999909;19160.0;98.24396639999998;97.95743199999978;98.39520959999976;97.84664639999997;97.21692479999957;97.77457919999995;97.33782239999961;97.4103007999996;98.14247999999971;98.46896159999979;98.43313919999979;98.17652479999988;97.64981599999983;97.83584959999973;98.1265776;97.31080000000007;97.36543199999981;98.89615199999955;98.10476799999985;97.88835039999981;98.14903039999977;
6.600555999999908;19160.0;98.20804399999997;97.92150959999978;98.35928719999976;97.79905519999997;97.14540879999957;97.71497679999995;97.3018999999996;97.3504535999996;98.1065575999997;98.43303919999978;98.39744559999978;98.14107599999988;97.60245359999983;97.77624719999973;98.0789864;97.23928400000007;97.30582959999981;98.87189839999954;98.06931919999985;97.84098799999981;98.08942799999977;
6.7005559999999065;19160.0;98.17259519999998;97.88558719999978;98.32336479999975;97.75169279999997;97.07436639999958;97.65537439999994;97.2543087999996;97.2908511999996;98.0464815999997;98.39734559999978;98.36199679999979;98.10515359999988;97.55486239999983;97.71639999999972;98.03209760000001;97.16824160000007;97.24622719999981;98.84764479999953;98.03339679999985;97.79339679999981;98.02958079999976;
6.800555999999905;19160.0;98.13667279999997;97.84966479999977;98.28744239999975;97.70410159999997;97.00285039999957;97.59577199999994;97.2183863999996;97.23100399999959;98.01078799999969;98.36189679999978;98.32607439999978;98.06923119999988;97.50749999999984;97.65679759999972;97.98450640000001;97.09672560000007;97.1866247999998;98.82339119999952;97.99817679999985;97.74650799999982;97.96997839999976;
6.900555999999904;19160.0;98.10122399999997;97.81374239999977;98.25151999999974;97.65673919999998;96.93180799999958;97.53616959999994;97.1826927999996;97.17140159999958;97.9753391999997;98.32597439999978;98.29015199999978;98.03353759999987;97.46038239999984;97.59695039999971;97.93761760000002;97.02568320000007;97.1270223999998;98.79913759999951;97.96225439999985;97.69891679999982;97.91013119999975;
7.000555999999903;19160.0;98.06530159999997;97.77781999999976;98.21559759999974;97.60914799999998;96.86029199999957;97.47656719999993;97.1351015999996;97.11155439999958;97.91526319999969;98.29005199999978;98.25422959999977;97.99761519999987;97.41301999999985;97.53734799999971;97.89002640000002;96.95416720000007;97.0674199999998;98.7748839999995;97.92680559999985;97.65155439999982;97.85052879999975;
7.104466666666569;19160.0;98.02985279999997;97.74189759999976;98.17967519999974;97.56178559999998;96.78947839999958;97.41743839999994;97.0875103999996;97.07610559999958;97.85518719999968;98.25412959999977;98.21830719999977;97.96169279999987;97.36542879999985;97.4775007999997;97.84313760000003;96.88312480000008;97.0078175999998;98.7506303999995;97.87921439999985;97.57980959999982;97.79068159999974;
7.200555999999901;19160.0;97.99393039999997;97.70597519999976;98.14375279999973;97.51419439999998;96.71796239999958;97.35783599999993;97.0515879999996;97.04041199999958;97.81926479999967;98.21820719999977;98.18238479999977;97.92577039999986;97.31806639999985;97.4178983999997;97.79554640000003;96.81160880000007;96.9482151999998;98.72637679999949;97.83232559999986;97.50876719999982;97.73107919999974;
